cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,Wisconsin,44138,Joseph R. Biden Jr.,44008,44010,Change Research,502,lv,0.5248306,0,51,51.30438,52.63076,NA,66961,125034
2020,Wisconsin,44138,Joseph R. Biden Jr.,44005,44007,Trafalgar Group,1021,lv,0.6540527,0,44.6,47.58689,48.91557,NA,66932,124981
2020,Wisconsin,44138,Joseph R. Biden Jr.,43996,44001,Redfield & Wilton Strategies,846,lv,0.7862581,0,45,45.89742,47.23138,NA,66909,124936
2020,Wisconsin,44138,Joseph R. Biden Jr.,43994,43998,Hodas & Associates,600,lv,0.7015365,0,55.33,54.725,56.09633,NA,66901,124920
2020,Wisconsin,44138,Joseph R. Biden Jr.,43990,43997,Siena College/The New York Times Upshot,655,rv,1.218247,0,49,50.18238,51.61221,NA,66897,124899
2020,Wisconsin,44138,Joseph R. Biden Jr.,43838,43842,Marquette University Law School,701,lv,1.45004,0,48,48.01514,50.75769,NA,63282,124824
2020,Wisconsin,44138,Joseph R. Biden Jr.,43802,43807,Marquette University Law School,652,lv,1.284856,0,49,49.01516,52.14749,NA,63090,124823
2020,Wisconsin,44138,Joseph R. Biden Jr.,43782,43786,Marquette University Law School,685,lv,1.375621,0,45,45.01506,47.43135,NA,62674,124822
2020,Wisconsin,44138,Joseph R. Biden Jr.,43994,43996,Change Research,231,lv,0.3064567,0,48,48.30422,49.69922,NA,66831,124715
2020,Wisconsin,44138,Joseph R. Biden Jr.,43981,43984,Fox News/Beacon Research/Shaw & Co. Research,801,rv,1.294408,0,49,50.06056,51.8259,NA,66726,124471
2020,Wisconsin,44138,Joseph R. Biden Jr.,43980,43982,Change Research,382,lv,0.4973621,0,45,45.30266,47.1792,NA,66715,124439
2020,Wisconsin,44138,Joseph R. Biden Jr.,43961,43965,Redfield & Wilton Strategies,875,lv,0.7969701,0,48,48.90163,51.48478,NA,66507,123931
2020,Wisconsin,44138,Joseph R. Biden Jr.,43957,43959,Hodas & Associates,600,lv,0.7015365,0,51.5,50.8913,53.54177,NA,66402,123703
2020,Wisconsin,44138,Joseph R. Biden Jr.,43934,43936,Hodas & Associates,600,lv,0.7015365,0,50,49.39109,51.93487,NA,65908,122094
2020,Wisconsin,44138,Joseph R. Biden Jr.,43941,43942,Public Policy Polling,1415,v,1.130882,0,50,48.75104,51.24468,NA,65903,122086
2020,Wisconsin,44138,Joseph R. Biden Jr.,43936,43941,Ipsos,645,rv,0.8281578,0,43,44.38225,46.88367,NA,65865,121903
2020,Wisconsin,44138,Joseph R. Biden Jr.,43927,43929,Garin-Hart-Yang Research Group,301,lv,0.4699908,0,48,46.60241,49.49724,NA,65735,121499
2020,Wisconsin,44138,Joseph R. Biden Jr.,43914,43919,Marquette University Law School,813,rv,1.467748,0,48,48.90282,51.76805,NA,65050,120701
2020,Wisconsin,44138,Joseph R. Biden Jr.,43907,43909,Hodas & Associates,600,lv,0.7015365,0,46.5,45.89333,48.60472,NA,65003,120541
2020,Wisconsin,44138,Joseph R. Biden Jr.,43907,43915,Baldwin Wallace University,822,rv,0.6705672,0,44.9,46.21757,48.99532,NA,64988,120502
2020,Wisconsin,44138,Joseph R. Biden Jr.,43900,43901,Public Policy Polling,1727,v,1.749676,0,48,47.4684,50.16145,NA,64807,119955
2020,Wisconsin,44138,Joseph R. Biden Jr.,43896,43898,YouGov,459,rv,0.6826778,0,44,45.12686,47.78362,NA,64768,119818
2020,Wisconsin,44138,Joseph R. Biden Jr.,43895,43897,Optimus,502,lv,0.6686068,0,43.07,44.42627,47.03608,NA,64757,119789
2020,Wisconsin,44138,Joseph R. Biden Jr.,43867,43879,Expedition Strategies,500,rv,0.6358964,0,42,43.48149,46.23914,NA,64743,119732
2020,Wisconsin,44138,Joseph R. Biden Jr.,43880,43884,Marquette University Law School,1000,rv,1.76694,0,46,46.90047,49.70446,NA,64588,119094
2020,Wisconsin,44138,Joseph R. Biden Jr.,43872,43881,YouGov,936,rv,1.123359,0,45,46.12972,48.92914,NA,64500,118781
2020,Wisconsin,44138,Joseph R. Biden Jr.,43873,43879,Quinnipiac University,823,rv,1.210217,0,42,43.12814,45.88309,NA,64472,118606
2020,Wisconsin,44138,Joseph R. Biden Jr.,43844,43846,Tarrance Group,500,lv,0.8299353,0,47,46.8578,49.60072,NA,63578,117018
2020,Wisconsin,44138,Joseph R. Biden Jr.,43835,43838,Fox News/Beacon Research/Shaw & Co. Research,1504,rv,2.083902,0,46,47.05737,49.87545,NA,63246,115582
2020,Wisconsin,44138,Joseph R. Biden Jr.,43802,43804,Optimus,610,lv,0.7452961,0,39.08,40.41311,43.37107,NA,63026,114314
2020,West Virginia,44138,Joseph R. Biden Jr.,44124,44136,SurveyMonkey,738,lv,0.3180303,0.3180303,32,31.39679,31.40447,T,72664,136417
2020,West Virginia,44138,Joseph R. Biden Jr.,44122,44135,SurveyMonkey,798,lv,0.0479016,0.0467876,33,32.39066,32.39459,T,72526,136148
2020,West Virginia,44138,Joseph R. Biden Jr.,44121,44134,SurveyMonkey,805,lv,0.0236638,0.0225631,32,31.39679,31.40177,T,72425,135951
2020,West Virginia,44138,Joseph R. Biden Jr.,44120,44133,SurveyMonkey,791,lv,0.0228282,0.0212355,32,31.39679,31.40299,T,72346,135786
2020,West Virginia,44138,Joseph R. Biden Jr.,44105,44132,SurveyMonkey,1359,lv,0.2470967,0.172393,32,31.39679,31.41024,T,72243,135583
2020,West Virginia,44138,Joseph R. Biden Jr.,44104,44131,SurveyMonkey,1315,lv,0.0161758,0.0109093,33,32.39066,32.40425,T,72089,135216
2020,West Virginia,44138,Joseph R. Biden Jr.,44102,44129,SurveyMonkey,1271,lv,0.0341592,0.0190656,33,32.39066,32.41539,T,71979,134982
2020,West Virginia,44138,Joseph R. Biden Jr.,44101,44128,SurveyMonkey,1250,lv,0.0171968,0.0091983,33,32.39066,32.42422,T,71894,134808
2020,West Virginia,44138,Joseph R. Biden Jr.,44100,44127,SurveyMonkey,1223,lv,0.0172768,0.0088393,33,32.39066,32.43481,T,71827,134673
2020,West Virginia,44138,Joseph R. Biden Jr.,44098,44126,SurveyMonkey,1203,lv,0.0369667,0.0154744,33,32.39066,32.48103,T,71766,134542
2020,West Virginia,44138,Joseph R. Biden Jr.,44123,44124,Triton Polling & Research,544,lv,0.5765287,0.4558599,37.9,37.2532,37.26599,NA,71748,134435
2020,West Virginia,44138,Joseph R. Biden Jr.,44098,44125,SurveyMonkey,1154,lv,0,0,32,31.39679,31.50196,T,71683,134343
2020,West Virginia,44138,Joseph R. Biden Jr.,44097,44124,SurveyMonkey,1115,lv,0.0189664,0.0070573,32,31.39679,31.51932,T,71570,134118
2020,West Virginia,44138,Joseph R. Biden Jr.,44096,44123,SurveyMonkey,1075,lv,0.0188888,0.0065891,32,31.39679,31.53761,T,71468,133906
2020,West Virginia,44138,Joseph R. Biden Jr.,44095,44122,SurveyMonkey,1020,lv,0.0185693,0.0060458,33,32.39066,32.55246,T,71383,133722
2020,West Virginia,44138,Joseph R. Biden Jr.,44094,44121,SurveyMonkey,1002,lv,0.0189597,0.005732,34,33.38488,33.57158,T,71301,133561
2020,West Virginia,44138,Joseph R. Biden Jr.,44093,44120,SurveyMonkey,972,lv,0.0191807,0.0053528,35,34.37946,34.59286,T,71243,133444
2020,West Virginia,44138,Joseph R. Biden Jr.,44092,44119,SurveyMonkey,914,lv,0.0188782,0.0048293,34,33.38488,33.62046,T,71182,133317
2020,West Virginia,44138,Joseph R. Biden Jr.,44090,44118,SurveyMonkey,857,lv,0.0359168,0.0083527,34,33.38488,33.64212,T,71108,133167
2020,West Virginia,44138,Joseph R. Biden Jr.,44090,44117,SurveyMonkey,824,lv,0,0,34,33.38488,33.66391,T,71014,132960
2020,West Virginia,44138,Joseph R. Biden Jr.,44089,44116,SurveyMonkey,771,lv,0.0187516,0.0034887,34,33.38488,33.68737,T,70973,132803
2020,West Virginia,44138,Joseph R. Biden Jr.,44105,44110,Research America Inc.,450,lv,0.6126379,0.2137109,39,38.51056,38.66589,NA,70703,132427
2020,West Virginia,44138,Joseph R. Biden Jr.,44103,44104,Triton Polling & Research,525,rv,0.5731432,0.1066313,38,38.20701,38.52937,NA,70625,132056
2020,West Virginia,44138,Joseph R. Biden Jr.,43990,44012,SurveyMonkey,264,lv,0.1946796,0,27.06,26.49252,27.50639,NA,70448,131302
2020,West Virginia,44138,Joseph R. Biden Jr.,44013,44043,SurveyMonkey,494,lv,0.2843392,0,31.78,31.17819,32.29874,NA,70398,131200
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,Vermont,44138,Joseph R. Biden Jr.,44124,44136,SurveyMonkey,719,lv,0.2431795,0.2431795,71,69.32835,69.35448,T,72667,136420
2020,Vermont,44138,Joseph R. Biden Jr.,44122,44135,SurveyMonkey,737,lv,0.0353829,0.0350687,71,69.32835,69.34655,T,72529,136151
2020,Vermont,44138,Joseph R. Biden Jr.,44121,44134,SurveyMonkey,734,lv,0.017527,0.0172157,70,68.30879,68.33289,T,72428,135954
2020,Vermont,44138,Joseph R. Biden Jr.,44120,44133,SurveyMonkey,749,lv,0.0178015,0.0173272,69,67.29033,67.32158,T,72349,135789
